"","uid","pitNamedLocation","endDate","depthIncrementID","sampleID","archiveID","rootStatus","sizeCategory","rootDryMass","incrementRootBiomass","incrementRootDensity","publicationDate"
"668","76ffff0a-9580-4329-aba6-0606dcef982b","MEGAPT100996",2015-06-16,"STEI.1.0","STEI.1.0.DEAD.>4MM","STEI.1.0.DEAD.>4MM","dead",">4mm",0.6465,64.65,646.5,"20201217T045654Z"
"669","222289a4-bc82-4267-ae83-12f770883790","MEGAPT100996",2015-06-16,"STEI.2.140","STEI.2.140.LIVE.<4MM",NA,"live","<=4mm",1e-04,0.01,0.05,"20201217T045654Z"
"670","6255f5ff-97e4-4c77-9dc3-8d1ae0f591b3","MEGAPT100996",2015-06-16,"STEI.1.30","STEI.1.30.LIVE.>4MM","STEI.1.30.LIVE.>4MM","live",">4mm",1.3131,131.31,1313.1,"20201217T045654Z"
"671","b6d75ce4-d15b-478d-a13f-f2b95389c0b7","MEGAPT100996",2015-06-16,"STEI.3.120","STEI.3.120.LIVE.<4MM",NA,"live","<=4mm",0.0021,0.21,1.05,"20201217T045654Z"
"672","53d9bf40-fc35-4d67-9d22-1367b311e315","MEGAPT100996",2015-06-16,"STEI.3.50","STEI.3.50.LIVE.<4MM","STEI.3.50.LIVE.<4MM","live","<=4mm",0.1385,13.85,138.5,"20201217T045654Z"
"673","0144c8b1-45a2-4edd-b874-e3f14da26a00","MEGAPT100996",2015-06-16,"STEI.1.70","STEI.1.70.LIVE.<4MM","STEI.1.70.LIVE.<4MM","live","<=4mm",0.1354,13.54,135.4,"20201217T045654Z"
"674","2b3900de-195c-4427-ac86-c2eea5ab6b38","MEGAPT100996",2015-06-16,"STEI.3.80","STEI.3.80.LIVE.<4MM",NA,"live","<=4mm",0.0033,0.33,3.3,"20201217T045654Z"
"675","ebd44b75-b320-4509-9a29-548e76a38beb","MEGAPT100996",2015-06-16,"STEI.3.60","STEI.3.60.LIVE.<4MM","STEI.3.60.LIVE.<4MM","live","<=4mm",0.0406,4.06,40.6,"20201217T045654Z"
"676","ec2a5b7d-86f8-466b-80ac-0c0db74172f2","MEGAPT100996",2015-06-16,"STEI.1.0","STEI.1.0.LIVE.>4MM","STEI.1.0.LIVE.>4MM","live",">4mm",4.0941,409.41,4094.1,"20201217T045654Z"
"677","834d3aaf-4378-4f78-9b0b-86f02ad7c954","MEGAPT100996",2015-06-16,"STEI.2.0","STEI.2.0.LIVE.<4MM","STEI.2.0.LIVE.<4MM","live","<=4mm",2.2639,226.39,2263.9,"20201217T045654Z"
"678","60c1f55a-01ce-4398-9d99-a956ac59ae75","MEGAPT100996",2015-06-16,"STEI.2.60","STEI.2.60.LIVE.<4MM","STEI.2.60.LIVE.<4MM","live","<=4mm",0.0355,3.55,35.5,"20201217T045654Z"
"679","f4c5fcff-1dc7-4e76-bb4f-d88740baa24e","MEGAPT100996",2015-06-16,"STEI.1.40","STEI.1.40.LIVE.<4MM","STEI.1.40.LIVE.<4MM","live","<=4mm",1.107,110.7,1107,"20201217T045654Z"
"680","42a04316-36b4-40df-8013-04b2c65b6d20","MEGAPT100996",2015-06-16,"STEI.2.90","STEI.2.90.LIVE.<4MM",NA,"live","<=4mm",0.0054,0.54,5.4,"20201217T045654Z"
"681","77926064-6890-4d13-97db-16b586be9fa0","MEGAPT100996",2015-06-16,"STEI.2.40","STEI.2.40.LIVE.<4MM","STEI.2.40.LIVE.<4MM","live","<=4mm",0.1435,14.35,143.5,"20201217T045654Z"
"682","98cf1a77-7535-48a0-b1c7-c7b42bd495e3","MEGAPT100996",2015-06-16,"STEI.3.180","STEI.3.180.LIVE.<4MM",NA,"live","<=4mm",0.0125,1.25,6.25,"20201217T045654Z"
"683","294f48e0-48f3-4199-9838-5bd2449a3787","MEGAPT100996",2015-06-16,"STEI.1.100","STEI.1.100.LIVE.<4MM","STEI.1.100.LIVE.<4MM","live","<=4mm",0.0396,3.96,19.8,"20201217T045654Z"
"684","3c101fb6-5363-4677-952a-650a5ba00a32","MEGAPT100996",2015-06-16,"STEI.3.140","STEI.3.140.LIVE.<4MM","STEI.3.140.LIVE.<4MM","live","<=4mm",0.2708,27.08,135.4,"20201217T045654Z"
"685","aceb3e4f-29c5-4d84-a281-b0d37006d57b","MEGAPT100996",2015-06-16,"STEI.1.20","STEI.1.20.LIVE.>4MM","STEI.1.20.LIVE.>4MM","live",">4mm",0.8458,84.58,845.8,"20201217T045654Z"
"686","db91894f-b120-4b56-bba4-b94300947c06","MEGAPT100996",2015-06-16,"STEI.3.30","STEI.3.30.LIVE.<4MM","STEI.3.30.LIVE.<4MM","live","<=4mm",0.8608,86.08,860.8,"20201217T045654Z"
"687","2abbeb19-10a9-4fc0-afaf-01b2f50613d5","MEGAPT100996",2015-06-16,"STEI.1.0","STEI.1.0.LIVE.<4MM","STEI.1.0.LIVE.<4MM","live","<=4mm",2.768,276.8,2768,"20201217T045654Z"
"688","684781f9-909d-4aae-9353-d678d781f595","MEGAPT100996",2015-06-16,"STEI.1.60","STEI.1.60.LIVE.<4MM","STEI.1.60.LIVE.<4MM","live","<=4mm",0.206,20.6,206,"20201217T045654Z"
"689","bd8e81e7-0ef7-4401-afa4-c73b29abc3a7","MEGAPT100996",2015-06-16,"STEI.3.0","STEI.3.0.LIVE.>4MM","STEI.3.0.LIVE.>4MM","live",">4mm",0.5649,56.49,564.9,"20201217T045654Z"
"690","9b0dcf37-bbf2-4415-95b7-fd11e54a1bdb","MEGAPT100996",2015-06-16,"STEI.1.0","STEI.1.0.DEAD.<4MM","STEI.1.0.DEAD.<4MM","dead","<=4mm",0.1402,14.02,140.2,"20201217T045654Z"
"691","48ac0e6c-9ff1-4d76-9dae-3d707f98742b","MEGAPT100996",2015-06-16,"STEI.2.10","STEI.2.10.LIVE.>4MM","STEI.2.10.LIVE.>4MM","live",">4mm",0.2721,27.21,272.1,"20201217T045654Z"
"692","85208516-d7f1-45d3-88fe-e3fa8c9e5025","MEGAPT100996",2015-06-16,"STEI.3.70","STEI.3.70.LIVE.<4MM","STEI.3.70.LIVE.<4MM","live","<=4mm",0.0275,2.75,27.5,"20201217T045654Z"
"693","e7f0d552-a5d1-4d97-a7e8-bb063a00698f","MEGAPT100996",2015-06-16,"STEI.3.10","STEI.3.10.LIVE.<4MM","STEI.3.10.LIVE.<4MM","live","<=4mm",2.054,205.4,2054,"20201217T045654Z"
"694","90148944-b111-4217-bd69-e285fcba46a4","MEGAPT100996",2015-06-16,"STEI.2.80","STEI.2.80.LIVE.<4MM",NA,"live","<=4mm",1e-04,0.01,0.1,"20201217T045654Z"
"695","0e4f1027-99fe-4abc-8349-b9850b51ee99","MEGAPT100996",2015-06-16,"STEI.1.20","STEI.1.20.LIVE.<4MM","STEI.1.20.LIVE.<4MM","live","<=4mm",1.4174,141.74,1417.4,"20201217T045654Z"
"696","cd2eb43f-d712-4c57-80a9-59f4ac3b24e2","MEGAPT100996",2015-06-16,"STEI.1.180","STEI.1.180.LIVE.<4MM","STEI.1.180.LIVE.<4MM","live","<=4mm",0.0386,3.86,19.3,"20201217T045654Z"
"697","c6023ab3-e28d-46e0-a987-8f66d184ec23","MEGAPT100996",2015-06-16,"STEI.1.140","STEI.1.140.LIVE.<4MM",NA,"live","<=4mm",0.0098,0.98,4.9,"20201217T045654Z"
"698","d420da88-cecc-4a5a-84af-f9b1e352bde7","MEGAPT100996",2015-06-16,"STEI.3.100","STEI.3.100.LIVE.<4MM","STEI.3.100.LIVE.<4MM","live","<=4mm",0.2611,26.11,130.55,"20201217T045654Z"
"699","8fc5dafc-3755-464f-aaf0-0d8101ab34ef","MEGAPT100996",2015-06-16,"STEI.2.30","STEI.2.30.LIVE.<4MM","STEI.2.30.LIVE.<4MM","live","<=4mm",0.509,50.9,509,"20201217T045654Z"
"700","f9bc8fc2-def8-4c31-8ebe-13478642dd49","MEGAPT100996",2015-06-16,"STEI.3.160","STEI.3.160.LIVE.<4MM",NA,"live","<=4mm",0.001,0.1,0.5,"20201217T045654Z"
"701","4d08e7d8-2636-4c00-b154-6cc9a662a3ef","MEGAPT100999",2015-06-15,"TREE.3.90","TREE.3.90.LIVE.<4MM","TREE.3.90.LIVE.<4MM","live","<=4mm",0.0278,2.78,27.8,"20201217T044258Z"
"702","f28be0f4-634a-4641-ade2-14f685bbb0ca","MEGAPT100999",2015-06-15,"TREE.3.70","TREE.3.70.LIVE.<4MM","TREE.3.70.LIVE.<4MM","live","<=4mm",0.0419,4.19,41.9,"20201217T044258Z"
"703","3dc42926-4b11-4a53-b363-7f485dce3a05","MEGAPT100999",2015-06-15,"TREE.3.60","TREE.3.60.LIVE.<4MM","TREE.3.60.LIVE.<4MM","live","<=4mm",0.1564,15.64,156.4,"20201217T044258Z"
"704","2e179670-210f-47d8-80e3-6c8d39cb40e8","MEGAPT100999",2015-06-15,"TREE.3.80","TREE.3.80.LIVE.<4MM","TREE.3.80.LIVE.<4MM","live","<=4mm",0.0266,2.66,26.6,"20201217T044258Z"
"705","9e74e050-2335-4025-aa82-c71f6dbff1b0","MEGAPT100999",2015-06-15,"TREE.3.0","TREE.3.0.DEAD.<4MM","TREE.3.0.DEAD.<4MM","dead","<=4mm",0.8938,89.38,893.8,"20201217T044258Z"
"706","8291f7f2-bf7f-40fb-bbb7-b2b6f7a05fa4","MEGAPT100999",2015-06-15,"TREE.3.120","TREE.3.120.LIVE.<4MM",NA,"live","<=4mm",0.0048,0.48,2.4,"20201217T044258Z"
"707","a9edbea1-2e94-4a9a-a4d2-a88a7ecebe1b","MEGAPT100999",2015-06-15,"TREE.2.120","TREE.2.120.LIVE.<4MM",NA,"live","<=4mm",0.0058,0.58,2.9,"20201217T044258Z"
"708","4edfd8a1-4165-4b26-93b7-248dcef2dfb4","MEGAPT100999",2015-06-15,"TREE.2.180","TREE.2.180.LIVE.<4MM","TREE.2.180.LIVE.<4MM","live","<=4mm",0.0448,4.48,22.4,"20201217T044258Z"
"709","84f72cba-f55d-42b2-83c6-6979ad07d7b2","MEGAPT100999",2015-06-15,"TREE.3.120","TREE.3.120.DEAD.<4MM","TREE.3.120.DEAD.<4MM","dead","<=4mm",0.1141,11.41,57.05,"20201217T044258Z"
"710","e39a9cd2-e0b2-4106-83e5-840ebdc15aa4","MEGAPT100999",2015-06-15,"TREE.2.70","TREE.2.70.LIVE.<4MM","TREE.2.70.LIVE.<4MM","live","<=4mm",0.1515,15.15,151.5,"20201217T044258Z"
"711","ab6014d0-9205-42c7-8d68-dedfffb3fd28","MEGAPT100999",2015-06-15,"TREE.2.30","TREE.2.30.DEAD.<4MM","TREE.2.30.DEAD.<4MM","dead","<=4mm",0.244,24.4,244,"20201217T044258Z"
"712","12e9f28e-fd32-4ea7-bf36-b9fc441ff689","MEGAPT100999",2015-06-15,"TREE.2.10","TREE.2.10.DEAD.<4MM","TREE.2.10.DEAD.<4MM","dead","<=4mm",0.0938,9.38,93.8,"20201217T044258Z"
"713","ed8948e1-35e6-42de-a56c-2a90114dacfb","MEGAPT100999",2015-06-15,"TREE.1.70","TREE.1.70.LIVE.<4MM","TREE.1.70.LIVE.<4MM","live","<=4mm",0.127,12.7,127,"20201217T044258Z"
"714","3492c10e-5d70-4aa1-b85e-effc2dff8097","MEGAPT100999",2015-06-15,"TREE.1.160","TREE.1.160.DEAD.<4MM","TREE.1.160.DEAD.<4MM","dead","<=4mm",0.0208,2.08,10.4,"20201217T044258Z"
"715","05e26a72-a86a-4fa3-bda9-14d4ee4ceb71","MEGAPT100999",2015-06-15,"TREE.1.20","TREE.1.20.LIVE.<4MM","TREE.1.20.LIVE.<4MM","live","<=4mm",1.7856,178.56,1785.6,"20201217T044258Z"
"716","a364466b-7b98-44cb-9566-af96148ab446","MEGAPT100999",2015-06-15,"TREE.2.20","TREE.2.20.LIVE.>4MM","TREE.2.20.LIVE.>4MM","live",">4mm",0.2318,23.18,231.8,"20201217T044258Z"
"717","5a09dd75-243b-417d-aba0-ca17a9020a19","MEGAPT100999",2015-06-15,"TREE.1.70","TREE.1.70.DEAD.<4MM","TREE.1.70.DEAD.<4MM","dead","<=4mm",0.113,11.3,113,"20201217T044258Z"
"718","63aa87dc-e089-4dab-830c-079ae8fae4ac","MEGAPT100999",2015-06-15,"TREE.1.30","TREE.1.30.DEAD.<4MM",NA,"dead","<=4mm",0.0167,1.67,16.7,"20201217T044258Z"
"719","7c5ccc67-7028-4e1b-895a-ceaa406fc2f7","MEGAPT100999",2015-06-15,"TREE.1.140","TREE.1.140.LIVE.<4MM",NA,"live","<=4mm",0.0022,0.22,1.1,"20201217T044258Z"
"720","7c0e1f76-8037-42ce-bb8d-87e6e6f5c26b","MEGAPT100999",2015-06-15,"TREE.1.90","TREE.1.90.LIVE.<4MM",NA,"live","<=4mm",0.0015,0.15,1.5,"20201217T044258Z"
"721","5381264c-e711-4a1b-8f85-14cf13d1f76c","MEGAPT100999",2015-06-15,"TREE.1.50","TREE.1.50.LIVE.<4MM",NA,"live","<=4mm",0.0052,0.52,5.2,"20201217T044258Z"
"722","0e1c33b0-ae5b-4181-bb4c-3cb802738d41","MEGAPT100999",2015-06-15,"TREE.1.0","TREE.1.0.LIVE.<4MM","TREE.1.0.LIVE.<4MM","live","<=4mm",20.2233,2022.33,20223.3,"20201217T044258Z"
"723","985cb42b-fe6c-4dc4-9b62-adca6f09b52b","MEGAPT100999",2015-06-15,"TREE.1.50","TREE.1.50.DEAD.<4MM",NA,"dead","<=4mm",0.007,0.7,7,"20201217T044258Z"
"724","ededba45-5484-472a-a297-25b694619c48","MEGAPT100999",2015-06-15,"TREE.1.180","TREE.1.180.LIVE.<4MM",NA,"live","<=4mm",0.0029,0.29,1.45,"20201217T044258Z"
"725","50472d5a-c348-48ad-b292-5d96adef7b3d","MEGAPT100999",2015-06-15,"TREE.1.160","TREE.1.160.LIVE.<4MM","TREE.1.160.LIVE.<4MM","live","<=4mm",0.7988,79.88,399.4,"20201217T044258Z"
"726","c4e3ba69-1979-4f33-bcc1-9612ac48c314","MEGAPT100999",2015-06-15,"TREE.1.30","TREE.1.30.LIVE.<4MM","TREE.1.30.LIVE.<4MM","live","<=4mm",0.4111,41.11,411.1,"20201217T044258Z"
"727","0e988b33-33a4-4a8e-a7cb-10ea08400388","MEGAPT100999",2015-06-15,"TREE.1.40","TREE.1.40.DEAD.<4MM","TREE.1.40.DEAD.<4MM","dead","<=4mm",0.0228,2.28,22.8,"20201217T044258Z"
"728","e860086c-da28-40f1-b7ff-ba32b0fb476b","MEGAPT100999",2015-06-15,"TREE.1.160","TREE.1.160.LIVE.>4MM","TREE.1.160.LIVE.>4MM","live",">4mm",0.0208,2.08,10.4,"20201217T044258Z"
"729","fcd444bb-a57f-4677-abae-163c3cae3c0c","MEGAPT100999",2015-06-15,"TREE.1.80","TREE.1.80.LIVE.<4MM","TREE.1.80.LIVE.<4MM","live","<=4mm",0.054,5.4,54,"20201217T044258Z"
"730","b784ab8f-f20f-4497-b6dc-907f73c572ad","MEGAPT100999",2015-06-15,"TREE.1.120","TREE.1.120.LIVE.<4MM",NA,"live","<=4mm",0.0093,0.93,4.65,"20201217T044258Z"
"731","d1bdcd56-3b60-4ac1-8e8b-44a502a5810b","MEGAPT100999",2015-06-15,"TREE.1.40","TREE.1.40.LIVE.<4MM","TREE.1.40.LIVE.<4MM","live","<=4mm",0.0825,8.25,82.5,"20201217T044258Z"
"732","d2b482b6-2a65-4055-9588-966d2a86ccdb","MEGAPT100999",2015-06-15,"TREE.3.40","TREE.3.40.DEAD.<4MM","TREE.3.40.DEAD.<4MM","dead","<=4mm",0.1677,16.77,167.7,"20201217T044258Z"
"733","bd303415-a111-4d98-b4e2-26d200e5a700","MEGAPT100999",2015-06-15,"TREE.2.60","TREE.2.60.LIVE.<4MM","TREE.2.60.LIVE.<4MM","live","<=4mm",0.5843,58.43,584.3,"20201217T044258Z"
"734","03244596-dece-4a26-91eb-6a89a6e4c1e9","MEGAPT100999",2015-06-15,"TREE.3.160","TREE.3.160.DEAD.<4MM","TREE.3.160.DEAD.<4MM","dead","<=4mm",0.1657,16.57,82.85,"20201217T044258Z"
"735","2076d397-ae98-4f64-9cb7-0ace51bec5c0","MEGAPT100999",2015-06-15,"TREE.3.10","TREE.3.10.DEAD.<4MM","TREE.3.10.DEAD.<4MM","dead","<=4mm",2.542,254.2,2542,"20201217T044258Z"
"736","e4f530ee-287c-4b12-a273-8c82edac4f9c","MEGAPT100999",2015-06-15,"TREE.3.70","TREE.3.70.LIVE.>4MM","TREE.3.70.LIVE.>4MM","live",">4mm",0.0402,4.02,40.2,"20201217T044258Z"
"737","6b8aef4e-066e-4eca-8fe7-305d4a961617","MEGAPT100999",2015-06-15,"TREE.2.50","TREE.2.50.DEAD.<4MM","TREE.2.50.DEAD.<4MM","dead","<=4mm",0.0552,5.52,55.2,"20201217T044258Z"
"738","70d85178-f9e5-429f-97bc-4b58e825b40e","MEGAPT100999",2015-06-15,"TREE.3.20","TREE.3.20.DEAD.<4MM","TREE.3.20.DEAD.<4MM","dead","<=4mm",0.3285,32.85,328.5,"20201217T044258Z"
"739","c8ed433f-6767-4518-9fb1-e8700c1d4305","MEGAPT100999",2015-06-15,"TREE.2.80","TREE.2.80.DEAD.<4MM",NA,"dead","<=4mm",0.0057,0.57,5.7,"20201217T044258Z"
"740","d695bfd7-c596-475a-95d5-f51db16118f6","MEGAPT100999",2015-06-15,"TREE.3.100","TREE.3.100.DEAD.<4MM","TREE.3.100.DEAD.<4MM","dead","<=4mm",0.1966,19.66,98.3,"20201217T044258Z"
"741","5dccaa33-3220-45f7-9793-6c0226f56045","MEGAPT100999",2015-06-15,"TREE.3.20","TREE.3.20.LIVE.<4MM","TREE.3.20.LIVE.<4MM","live","<=4mm",3.3988,339.88,3398.8,"20201217T044258Z"
"742","e31f66ca-ce8d-4d4d-b742-e71c2d06a517","MEGAPT100999",2015-06-15,"TREE.3.50","TREE.3.50.LIVE.<4MM","TREE.3.50.LIVE.<4MM","live","<=4mm",2.1983,219.83,2198.3,"20201217T044258Z"
"743","336e3dc5-81d1-47e7-8e58-a224d53a84ba","MEGAPT100999",2015-06-15,"TREE.2.100","TREE.2.100.LIVE.<4MM",NA,"live","<=4mm",0.0032,0.32,1.6,"20201217T044258Z"
"744","6c3cc131-8c28-4937-9bd7-af275ea45344","MEGAPT100999",2015-06-15,"TREE.2.0","TREE.2.0.LIVE.<4MM","TREE.2.0.LIVE.<4MM","live","<=4mm",20.7033,2070.33,20703.3,"20201217T044258Z"
"745","a8c943b4-6a3a-42ac-a1e9-f8aa47728e83","MEGAPT100999",2015-06-15,"TREE.3.60","TREE.3.60.LIVE.>4MM","TREE.3.60.LIVE.>4MM","live",">4mm",0.0774,7.74,77.4,"20201217T044258Z"
"746","5648a8bc-3daa-4c5c-91c4-54ca65286025","MEGAPT100999",2015-06-15,"TREE.2.40","TREE.2.40.DEAD.<4MM","TREE.2.40.DEAD.<4MM","dead","<=4mm",0.0481,4.81,48.1,"20201217T044258Z"
"747","7b362989-da23-405d-b658-226a3a98bd88","MEGAPT100999",2015-06-15,"TREE.2.0","TREE.2.0.DEAD.<4MM","TREE.2.0.DEAD.<4MM","dead","<=4mm",0.7556,75.56,755.6,"20201217T044258Z"
"748","4d67d6da-2b5b-4b7c-8cc6-a50a9d7bc36b","MEGAPT100999",2015-06-15,"TREE.2.160","TREE.2.160.DEAD.<4MM","TREE.2.160.DEAD.<4MM","dead","<=4mm",0.1506,15.06,75.3,"20201217T044258Z"
"749","da48cf14-db2c-4fca-b220-86a4c1813c73","MEGAPT100999",2015-06-15,"TREE.2.20","TREE.2.20.DEAD.<4MM","TREE.2.20.DEAD.<4MM","dead","<=4mm",0.2318,23.18,231.8,"20201217T044258Z"
"750","b87c9655-96f3-45cd-8260-9da988cf1b85","MEGAPT100999",2015-06-15,"TREE.2.30","TREE.2.30.LIVE.>4MM","TREE.2.30.LIVE.>4MM","live",">4mm",0.244,24.4,244,"20201217T044258Z"
"751","0d95962a-193a-410c-8b27-fc8885ebff86","MEGAPT100999",2015-06-15,"TREE.1.20","TREE.1.20.DEAD.<4MM","TREE.1.20.DEAD.<4MM","dead","<=4mm",0.5393,53.93,539.3,"20201217T044258Z"
"752","fff4102d-f4e1-4381-a2dd-48f4621cc52e","MEGAPT100999",2015-06-15,"TREE.1.10","TREE.1.10.LIVE.<4MM","TREE.1.10.LIVE.<4MM","live","<=4mm",4.3311,433.11,4331.1,"20201217T044258Z"
"753","077fcf0d-61e5-4dba-be89-c1c9fcc9a06d","MEGAPT100999",2015-06-15,"TREE.1.10","TREE.1.10.DEAD.<4MM","TREE.1.10.DEAD.<4MM","dead","<=4mm",0.0503,5.03,50.3,"20201217T044258Z"
"754","bcfd33d4-a813-4d36-8afb-955e3fa620f6","MEGAPT100999",2015-06-15,"TREE.1.60","TREE.1.60.LIVE.<4MM","TREE.1.60.LIVE.<4MM","live","<=4mm",0.1319,13.19,131.9,"20201217T044258Z"
"755","e5ce4fb3-2735-4603-9dc4-52e83cd41143","MEGAPT100999",2015-06-15,"TREE.1.0","TREE.1.0.DEAD.<4MM","TREE.1.0.DEAD.<4MM","dead","<=4mm",0.1192,11.92,119.2,"20201217T044258Z"
"756","bb02fbb8-a2a9-4cce-9cec-757bd7509073","MEGAPT100999",2015-06-15,"TREE.3.140","TREE.3.140.LIVE.<4MM",NA,"live","<=4mm",0.0029,0.29,1.45,"20201217T044258Z"
"757","920a77d2-e5c6-4cbc-97be-74bb4547e278","MEGAPT100999",2015-06-15,"TREE.3.100","TREE.3.100.LIVE.>4MM","TREE.3.100.LIVE.>4MM","live",">4mm",0.1966,19.66,98.3,"20201217T044258Z"
"758","058c7a4f-62f2-43d3-87e7-55f4b8a1ee35","MEGAPT100999",2015-06-15,"TREE.3.30","TREE.3.30.DEAD.<4MM","TREE.3.30.DEAD.<4MM","dead","<=4mm",0.0942,9.42,94.2,"20201217T044258Z"
"759","6a9151a8-9641-4077-b728-526483c0f731","MEGAPT100999",2015-06-15,"TREE.2.60","TREE.2.60.DEAD.<4MM","TREE.2.60.DEAD.<4MM","dead","<=4mm",0.0976,9.76,97.6,"20201217T044258Z"
"760","ab5fc500-8374-442f-83b5-142e51bf1c97","MEGAPT100999",2015-06-15,"TREE.3.0","TREE.3.0.LIVE.<4MM","TREE.3.0.LIVE.<4MM","live","<=4mm",22.9952,2299.52,22995.2,"20201217T044258Z"
"761","095ca4b0-5d09-4cf2-851a-9239261bb4db","MEGAPT100999",2015-06-15,"TREE.3.180","TREE.3.180.LIVE.<4MM","TREE.3.180.LIVE.<4MM","live","<=4mm",0.2522,25.22,126.1,"20201217T044258Z"
"762","1aeae912-fcdf-48d7-99ae-079881a00b93","MEGAPT100999",2015-06-15,"TREE.3.70","TREE.3.70.DEAD.<4MM","TREE.3.70.DEAD.<4MM","dead","<=4mm",0.0402,4.02,40.2,"20201217T044258Z"
"763","2a22e497-b2ca-4ba9-98a4-0c2f576d2cee","MEGAPT100999",2015-06-15,"TREE.3.10","TREE.3.10.LIVE.<4MM","TREE.3.10.LIVE.<4MM","live","<=4mm",5.9716,597.16,5971.6,"20201217T044258Z"
"764","6f871296-7bfb-4ba2-9151-d7e582da4c79","MEGAPT100999",2015-06-15,"TREE.2.70","TREE.2.70.DEAD.<4MM","TREE.2.70.DEAD.<4MM","dead","<=4mm",0.1263,12.63,126.3,"20201217T044258Z"
"765","51f4d21c-e425-41dd-9a73-91cc2ebfc4d3","MEGAPT100999",2015-06-15,"TREE.2.90","TREE.2.90.LIVE.<4MM",NA,"live","<=4mm",0.0084,0.84,8.4,"20201217T044258Z"
"766","1ffecc7f-2f75-4403-b725-6ca9b022a38d","MEGAPT100999",2015-06-15,"TREE.3.100","TREE.3.100.LIVE.<4MM","TREE.3.100.LIVE.<4MM","live","<=4mm",0.0589,5.89,29.45,"20201217T044258Z"
"767","bed24071-9c3c-4e3f-a9de-f9efe02f6062","MEGAPT100999",2015-06-15,"TREE.3.30","TREE.3.30.LIVE.<4MM","TREE.3.30.LIVE.<4MM","live","<=4mm",1.6766,167.66,1676.6,"20201217T044258Z"
"768","b9044f98-34dc-4329-b7e3-82c7a604c909","MEGAPT100999",2015-06-15,"TREE.3.60","TREE.3.60.DEAD.<4MM","TREE.3.60.DEAD.<4MM","dead","<=4mm",0.0774,7.74,77.4,"20201217T044258Z"
"769","656cb251-3f4d-4ce0-9d04-f50f1e473395","MEGAPT100999",2015-06-15,"TREE.3.140","TREE.3.140.DEAD.<4MM","TREE.3.140.DEAD.<4MM","dead","<=4mm",0.0531,5.31,26.55,"20201217T044258Z"
"770","2e46461f-6442-4479-9698-19db86040e64","MEGAPT100999",2015-06-15,"TREE.3.40","TREE.3.40.LIVE.<4MM","TREE.3.40.LIVE.<4MM","live","<=4mm",2.0164,201.64,2016.4,"20201217T044258Z"
"771","b61eef8e-8dac-48ac-a0f2-f3a73280147b","MEGAPT100999",2015-06-15,"TREE.2.50","TREE.2.50.LIVE.<4MM","TREE.2.50.LIVE.<4MM","live","<=4mm",0.1748,17.48,174.8,"20201217T044258Z"
"772","c572f875-8995-423c-9342-2e6ea1e6426b","MEGAPT100999",2015-06-15,"TREE.3.50","TREE.3.50.DEAD.<4MM","TREE.3.50.DEAD.<4MM","dead","<=4mm",0.1453,14.53,145.3,"20201217T044258Z"
"773","153c2360-c982-426f-a806-3dac4dc5b361","MEGAPT100999",2015-06-15,"TREE.3.80","TREE.3.80.DEAD.<4MM",NA,"dead","<=4mm",0.0076,0.76,7.6,"20201217T044258Z"
"774","4533c49b-cd0e-49a2-8b9f-5152818d8005","MEGAPT100999",2015-06-15,"TREE.2.30","TREE.2.30.LIVE.<4MM","TREE.2.30.LIVE.<4MM","live","<=4mm",1.9073,190.73,1907.3,"20201217T044258Z"
"775","27bd6347-19c1-46d2-a3b1-244e84030fa0","MEGAPT100999",2015-06-15,"TREE.3.10","TREE.3.10.LIVE.>4MM","TREE.3.10.LIVE.>4MM","live",">4mm",2.542,254.2,2542,"20201217T044258Z"
"776","48d19457-8644-4195-99e3-bb3e58ba738d","MEGAPT100999",2015-06-15,"TREE.2.40","TREE.2.40.LIVE.<4MM","TREE.2.40.LIVE.<4MM","live","<=4mm",1.501,150.1,1501,"20201217T044258Z"
"777","1a857f66-504b-4993-bf10-85952d2903e6","MEGAPT100999",2015-06-15,"TREE.2.10","TREE.2.10.LIVE.<4MM","TREE.2.10.LIVE.<4MM","live","<=4mm",8.4401,844.01,8440.1,"20201217T044258Z"
"778","4cbbacfe-5412-4ad8-8b62-58a276da6b37","MEGAPT100999",2015-06-15,"TREE.2.80","TREE.2.80.LIVE.<4MM",NA,"live","<=4mm",0.0041,0.41,4.1,"20201217T044258Z"
"779","5c3fda71-6aee-405b-ac3c-62d846794976","MEGAPT101001",2013-09-09,"UNDE.2.10","UNDE.2.10.LIVE.>2MM","UNDE.2.10.LIVE.>2MM","live",">2mm",0.1521,25.88,258.77,"20201217T032235Z"
"780","21260907-9b12-456e-ad19-6e3b6b32f345","MEGAPT101001",2013-09-09,"UNDE.1.0","UNDE.1.0.DEAD.>2MM","UNDE.1.0.DEAD.>2MM","dead",">2mm",2.0306,351.53,3515.28,"20201217T032235Z"
"781","c2a52b82-e2a1-43b0-b92d-fa1d058e57c9","MEGAPT101001",2013-09-09,"UNDE.1.90","UNDE.1.90.DEAD.<2MM",NA,"dead","<=2mm",0.0031,0.31,3.1,"20201217T032235Z"
"782","2879a62a-5bd4-42c4-8ad0-8deccd545014","MEGAPT101001",2013-09-09,"UNDE.2.90","UNDE.2.90.DEAD.<2MM",NA,"dead","<=2mm",0.0104,1.04,10.4,"20201217T032235Z"
